data_carga,ANO_Convenio,NR_CONVENIO,SIT_CONVENIO,COD_MUNIC_IBGE,MUNIC_PROPONENTE,UF_PROPONENTE,PROGRAMA,ACAO,MAX_VL_GLOBAL_CONV,SOMA_VALOR_AGREGADO,PERC_EXECUCAO,VALOR_A_EXECUTAR
2026-07-17 06:30:47,2008,700583,Prestação de Contas enviada para Análise,4217550,SERRA ALTA,SC,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,129800.0,0.0,0.0,129800.0
2026-07-17 06:30:47,2009,706162,Prestação de Contas enviada para Análise,2105807,LAGO DO JUNCO,MA,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,496251.81,483835.77,0.9749803632958034,12416.039999999979
2026-07-17 06:30:47,2009,707619,Prestação de Contas enviada para Análise,2707305,PORTO CALVO,AL,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,1523020.1,1418211.25,0.9311835411758518,104808.8500000001
2026-07-17 06:30:47,2009,707632,Prestação de Contas enviada para Análise,4206108,GRÃO PARÁ,SC,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,250000.0,222000.0,0.888,28000.0
2026-07-17 06:30:47,2009,708184,Prestação de Contas Comprovada em Análise,4317202,SANTA ROSA,RS,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,1145835.0,1111222.0499999998,0.969792378483813,34612.950000000186
2026-07-17 06:30:47,2009,717511,Prestação de Contas Comprovada em Análise,4303509,CAMAQUÃ,RS,0515 - Infra-Estrutura Hídrica,,1098223.32,1055551.68,0.9611448425626219,42671.64000000013
2026-07-17 06:30:47,2009,717888,Prestação de Contas Comprovada em Análise,4108403,FRANCISCO BELTRÃO,PR,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,690239.17,650021.6799999999,0.9417339789626832,40217.49000000011
2026-07-17 06:30:47,2009,717889,Prestação de Contas Comprovada em Análise,4108403,FRANCISCO BELTRÃO,PR,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,162345.7,154235.63,0.9500444421995777,8110.070000000007
2026-07-17 06:30:47,2009,719752,Aguardando Prestação de Contas,1200138,BUJARI,AC,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,816350.0,0.0,0.0,816350.0
2026-07-17 06:30:47,2009,719831,Prestação de Contas enviada para Análise,1200328,JORDÃO,AC,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,102190.36,100146.55,0.9799999726001553,2043.8099999999977
2026-07-17 06:30:47,2009,723109,Prestação de Contas enviada para Análise,1400605,SÃO LUIZ,RR,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,369806.08,350000.0,0.9464419838635427,19806.080000000016
2026-07-17 06:30:47,2009,723680,Aguardando Prestação de Contas,2610905,PESQUEIRA,PE,1047 - Desenvolvimento Integrado e Sustentável do Semi-Árido - CONVIVER,,260500.0,185208.0,0.7109712092130518,75292.0
2026-07-17 06:30:47,2009,724481,Prestação de Contas enviada para Análise,1400605,SÃO LUIZ,RR,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,341243.25,323544.44,0.9481343293969917,17698.809999999998
2026-07-17 06:30:47,2009,724961,Prestação de Contas enviada para Análise,1400605,SÃO LUIZ,RR,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,2145487.38,2029002.04,0.9457068165089837,116485.33999999985
2026-07-17 06:30:47,2009,725662,Prestação de Contas em Análise,3113305,CARANGOLA,MG,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,173775.51,140000.0,0.8056371119267611,33775.51000000001
2026-07-17 06:30:47,2009,725909,Prestação de Contas Comprovada em Análise,3107307,BOCAIÚVA,MG,1047 - Desenvolvimento Integrado e Sustentável do Semi-Árido - CONVIVER,,716383.84,590702.55,0.8245615227724847,125681.28999999992
2026-07-17 06:30:47,2009,729375,Inadimplente,1400605,SÃO LUIZ,RR,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,956701.03,337925.0,0.35321901973911324,618776.03
2026-07-17 06:30:47,2009,730100,Prestação de Contas Comprovada em Análise,1200336,MÂNCIO LIMA,AC,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,189555.11,82281.44,0.43407661233717204,107273.66999999998
2026-07-17 06:30:47,2010,733317,Prestação de Contas enviada para Análise,1400027,AMAJARI,RR,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,7668927.43,6296447.56,0.8210336605049866,1372479.87
2026-07-17 06:30:47,2010,733322,Prestação de Contas enviada para Análise,1400605,SÃO LUIZ,RR,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,2040000.0,1939251.8900000001,0.9506136715686275,100748.10999999987
2026-07-17 06:30:47,2010,736506,Prestação de Contas enviada para Análise,1400282,IRACEMA,RR,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,816833.03,795031.67,0.9733098941897588,21801.359999999986
2026-07-17 06:30:47,2010,741775,Prestação de Contas em Análise,1100015,ALTA FLORESTA D'OESTE,RO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,107500.0,83990.0,0.7813023255813953,23510.0
2026-07-17 06:30:47,2010,746020,Prestação de Contas enviada para Análise,3111101,CAMPINA VERDE,MG,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,225000.0,213750.0,0.95,11250.0
2026-07-17 06:30:47,2010,747107,Prestação de Contas em Análise,2703205,IGREJA NOVA,AL,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,816326.53,659559.34,0.80796019210597,156767.19000000006
2026-07-17 06:30:47,2010,750368,Prestação de Contas enviada para Análise,2107001,MONTES ALTOS,MA,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,220000.0,219000.0,0.9954545454545455,1000.0
2026-07-17 06:30:47,2010,750374,Aguardando Prestação de Contas,2922508,NAZARÉ,BA,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,863102.82,402140.14,0.46592379341316487,460962.67999999993
2026-07-17 06:30:47,2010,750560,Prestação de Contas Comprovada em Análise,1200401,RIO BRANCO,AC,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,1390111.6,1177965.77,0.8473893534878782,212145.83000000007
2026-07-17 06:30:47,2010,752907,Prestação de Contas em Complementação,4311429,LAJEADO DO BUGRE,RS,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,185500.0,0.0,0.0,185500.0
2026-07-17 06:30:47,2010,752932,Prestação de Contas enviada para Análise,4100202,ADRIANÓPOLIS,PR,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,258240.0,253075.2,0.9800000000000001,5164.799999999988
2026-07-17 06:30:47,2011,737120,Prestação de Contas enviada para Análise,1400100,BOA VISTA,RR,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,4095000.0,3921620.06,0.9576605763125763,173379.93999999994
2026-07-17 06:30:47,2011,757186,Prestação de Contas enviada para Análise,4101507,ARAPONGAS,PR,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,325000.0,303000.0,0.9323076923076923,22000.0
2026-07-17 06:30:47,2011,757306,Prestação de Contas Comprovada em Análise,2701407,CAMPO ALEGRE,AL,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,1095872.95,1021974.74,0.9325668089535379,73898.20999999996
2026-07-17 06:30:47,2011,759480,Prestação de Contas enviada para Análise,2707800,ROTEIRO,AL,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,1530900.0,1503166.4300000002,0.9818841400483377,27733.569999999832
2026-07-17 06:30:47,2011,760296,Prestação de Contas em Análise,3138682,LUISLÂNDIA,MG,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,129500.0,99600.0,0.7691119691119691,29900.0
2026-07-17 06:30:47,2011,761699,Prestação de Contas Comprovada em Análise,2705507,MURICI,AL,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,3765490.0,3757279.86,0.9978196356915036,8210.14000000013
2026-07-17 06:30:47,2011,764139,Prestação de Contas enviada para Análise,3162575,SÃO JOÃO DO MANTENINHA,MG,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,358500.0,358477.71,0.9999378242677824,22.289999999979045
2026-07-17 06:30:47,2011,764151,Prestação de Contas enviada para Análise,3139607,MANTENA,MG,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,1558604.4,1489795.82,0.955852440811793,68808.57999999984
2026-07-17 06:30:47,2011,764438,Prestação de Contas enviada para Análise,3126901,FREI INOCÊNCIO,MG,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,102100.0,0.0,0.0,102100.0
2026-07-17 06:30:47,2011,765152,Prestação de Contas em Análise,5006903,PORTO MURTINHO,MS,0379 - Desenvolvimento da Agricultura Irrigada,,4118901.3,3612549.2099999995,0.8770662239466626,506352.0900000003
2026-07-17 06:30:47,2012,769231,Prestação de Contas Comprovada em Análise,2304400,FORTALEZA,CE,2069 - Segurança Alimentar e Nutricional,12QC,212704846.29,201846526.02,0.9489512323795583,10858320.26999998
2026-07-17 06:30:47,2012,769251,Prestação de Contas em Análise,2611606,RECIFE,PE,2069 - Segurança Alimentar e Nutricional,12QC,22388000.0,10152428.36,0.45347634268358045,12235571.64
2026-07-17 06:30:47,2012,769254,Aguardando Prestação de Contas,2611606,RECIFE,PE,2069 - Segurança Alimentar e Nutricional,12QC,217831387.98,183700950.22,0.8433171726237467,34130437.75999999
2026-07-17 06:30:47,2012,769262,Prestação de Contas Comprovada em Análise,1302603,MANAUS,AM,2069 - Segurança Alimentar e Nutricional,12QC,47738926.15,44404623.99,0.9301554846557856,3334302.1599999964
2026-07-17 06:30:47,2012,769270,Prestação de Contas Comprovada em Análise,2507507,JOÃO PESSOA,PB,2069 - Segurança Alimentar e Nutricional,12QC,37651707.92,11698999.33,0.31071629884246693,25952708.590000004
2026-07-17 06:30:47,2012,769273,Em execução,4314902,PORTO ALEGRE,RS,2069 - Segurança Alimentar e Nutricional,12QC,40000000.0,8955569.31,0.22388923275,31044430.689999998
2026-07-17 06:30:47,2012,769278,Em execução,2704302,MACEIÓ,AL,2069 - Segurança Alimentar e Nutricional,12QC,3420000.0,296496.39,0.08669485087719299,3123503.61
2026-07-17 06:30:47,2012,769282,Em execução,2704302,MACEIÓ,AL,2069 - Segurança Alimentar e Nutricional,12QC,33281027.46,18441733.330000002,0.5541215141919781,14839294.129999999
2026-07-17 06:30:47,2012,769283,Prestação de Contas Comprovada em Análise,2408102,NATAL,RN,2069 - Segurança Alimentar e Nutricional,12QC,27260064.52,14740128.99,0.5407224542401781,12519935.53
2026-07-17 06:30:47,2012,769284,Prestação de Contas em Análise,2408102,NATAL,RN,2069 - Segurança Alimentar e Nutricional,12QC,4660208.75,2588745.9,0.5554999869909261,2071462.85
2026-07-17 06:30:47,2012,769336,Prestação de Contas em Análise,2927408,SALVADOR,BA,2029 - Desenvolvimento Regional e Territorial,,4897604.0,3242111.51,0.6619791044763929,1655492.4900000002
2026-07-17 06:30:47,2012,769340,Prestação de Contas em Análise,2927408,SALVADOR,BA,2029 - Desenvolvimento Regional e Territorial,,8009000.0,3064308.8200000003,0.38260816831065053,4944691.18
2026-07-17 06:30:47,2012,769361,Prestação de Contas Comprovada em Análise,2927408,SALVADOR,BA,2029 - Desenvolvimento Regional e Territorial,,3949220.0,2715338.05,0.6875631263895149,1233881.9500000002
2026-07-17 06:30:47,2012,770287,Prestação de Contas Comprovada em Análise,2927408,SALVADOR,BA,2029 - Desenvolvimento Regional e Territorial,,8401917.0,6014089.99,0.7157997383216236,2387827.01
2026-07-17 06:30:47,2012,770338,Aguardando Prestação de Contas,3106200,BELO HORIZONTE,MG,2069 - Segurança Alimentar e Nutricional,12QC,86261803.13,7711883.85,0.08940091176134912,78549919.28
2026-07-17 06:30:47,2012,770339,Prestação de Contas Comprovada em Análise,3106200,BELO HORIZONTE,MG,2069 - Segurança Alimentar e Nutricional,12QC,10699904.67,9908788.62,0.9260632618327803,791116.0500000007
2026-07-17 06:30:47,2012,770572,Em execução,1721000,PALMAS,TO,2069 - Segurança Alimentar e Nutricional,12QC,15571295.55,4558860.7700000005,0.2927733762011858,11012434.780000001
2026-07-17 06:30:47,2012,774886,Prestação de Contas em Análise,5208707,GOIÂNIA,GO,2069 - Segurança Alimentar e Nutricional,12QC,18608315.6,5251313.98,0.2822025428244564,13357001.620000001
2026-07-17 06:30:47,2012,774888,Prestação de Contas Comprovada em Análise,5208707,GOIÂNIA,GO,2069 - Segurança Alimentar e Nutricional,12QC,3203070.25,3033483.14,0.9470548265371327,169587.10999999987
2026-07-17 06:30:47,2013,782397,Prestação de Contas enviada para Análise,2611606,RECIFE,PE,2069 - Segurança Alimentar e Nutricional,12QC,106369750.0,43305376.41,0.40712116377071483,63064373.59
2026-07-17 06:30:47,2013,782468,Prestação de Contas enviada para Análise,2927408,SALVADOR,BA,2069 - Segurança Alimentar e Nutricional,12QC,296706687.76,287954843.77,0.9705033814503056,8751843.99000001
2026-07-17 06:30:47,2013,782480,Em execução,3106200,BELO HORIZONTE,MG,2069 - Segurança Alimentar e Nutricional,12QC,148114683.11,140892951.76000002,0.9512422995589395,7221731.349999994
2026-07-17 06:30:47,2013,782895,Prestação de Contas Comprovada em Análise,2311108,PORTEIRAS,CE,2029 - Desenvolvimento Regional e Territorial,,2923384.21,2813048.1999999997,0.9622574379301309,110336.01000000024
2026-07-17 06:30:47,2013,783331,Prestação de Contas em Análise,2707800,ROTEIRO,AL,2029 - Desenvolvimento Regional e Territorial,,1382760.7,650824.49,0.4706703697899427,731936.21
2026-07-17 06:30:47,2013,783420,Em execução,2705507,MURICI,AL,2029 - Desenvolvimento Regional e Territorial,,7320558.2,4754829.14,0.649517292274242,2565729.0600000005
2026-07-17 06:30:47,2013,783684,Prestação de Contas em Análise,3158904,SANTANA DO MANHUAÇU,MG,2029 - Desenvolvimento Regional e Territorial,,523900.0,523900.0,1.0,0.0
2026-07-17 06:30:47,2013,786875,Prestação de Contas Comprovada em Análise,2410306,PRESIDENTE JUSCELINO,RN,2029 - Desenvolvimento Regional e Territorial,,1620120.6,1111785.6300000001,0.6862363394428785,508334.97
2026-07-17 06:30:47,2013,787069,Prestação de Contas enviada para Análise,2704302,MACEIÓ,AL,2029 - Desenvolvimento Regional e Territorial,,2257958.03,1674862.0,0.7417595800042396,583096.0299999998
2026-07-17 06:30:47,2013,787229,Prestação de Contas Comprovada em Análise,1600303,MACAPÁ,AP,2029 - Desenvolvimento Regional e Territorial,,17918244.1,5666476.98,0.3162406398961827,12251767.120000001
2026-07-17 06:30:47,2013,787782,Prestação de Contas enviada para Análise,2302602,CAMOCIM,CE,2029 - Desenvolvimento Regional e Territorial,,1563610.86,1439010.6199999999,0.9203125002598151,124600.24000000022
2026-07-17 06:30:47,2013,791491,Prestação de Contas enviada para Análise,2304400,FORTALEZA,CE,2029 - Desenvolvimento Regional e Territorial,,6150749.92,5701138.06,0.9269012940132672,449611.86000000034
2026-07-17 06:30:47,2013,792991,Prestação de Contas Comprovada em Análise,2608107,JOÃO ALFREDO,PE,2029 - Desenvolvimento Regional e Territorial,,4489966.75,3716700.0,0.8277789584967417,773266.75
2026-07-17 06:30:47,2013,796836,Prestação de Contas enviada para Análise,4311601,LIBERATO SALZANO,RS,2029 - Desenvolvimento Regional e Territorial,,6440059.62,6151808.02,0.9552408491522629,288251.60000000056
2026-07-17 06:30:47,2013,796842,Prestação de Contas em Análise,4206900,IBIRAMA,SC,2029 - Desenvolvimento Regional e Territorial,,6650000.0,5358676.800000001,0.8058160601503761,1291323.1999999993
2026-07-17 06:30:47,2013,798329,Prestação de Contas Comprovada em Análise,2704302,MACEIÓ,AL,2029 - Desenvolvimento Regional e Territorial,,6320000.0,3332992.16,0.5273721772151899,2987007.84
2026-07-17 06:30:47,2013,798344,Em execução,2703106,IGACI,AL,2029 - Desenvolvimento Regional e Territorial,,5848557.5,2136607.09,0.3653220627479511,3711950.41
2026-07-17 06:30:47,2013,798699,Prestação de Contas enviada para Análise,2608107,JOÃO ALFREDO,PE,2029 - Desenvolvimento Regional e Territorial,,1422806.26,1403200.0,0.9862200072130692,19606.26000000001
2026-07-17 06:30:47,2014,801742,Prestação de Contas enviada para Análise,4315404,REDENTORA,RS,2029 - Desenvolvimento Regional e Territorial,,188700.0,188700.0,1.0,0.0
2026-07-17 06:30:47,2014,803308,Prestação de Contas em Análise,2706109,OURO BRANCO,AL,2029 - Desenvolvimento Regional e Territorial,,2072848.39,2061656.81,0.9946008690003615,11191.579999999842
2026-07-17 06:30:47,2014,804562,Prestação de Contas enviada para Análise,2906105,CANÁPOLIS,BA,2029 - Desenvolvimento Regional e Territorial,,529563.37,474809.08,0.8966048388127752,54754.28999999998
2026-07-17 06:30:47,2014,807626,Prestação de Contas enviada para Análise,4317202,SANTA ROSA,RS,2029 - Desenvolvimento Regional e Territorial,,550000.0,479389.74,0.8716177090909091,70610.26000000001
2026-07-17 06:30:47,2015,818243,Prestação de Contas em Análise,5106182,NOVA LACERDA,MT,2029 - Desenvolvimento Regional e Territorial,,390767.6,390767.6,1.0,0.0
2026-07-17 06:30:47,2015,819072,Prestação de Contas em Análise,4321808,TRÊS DE MAIO,RS,2029 - Desenvolvimento Regional e Territorial,,269645.33,258539.34,0.9588126002404713,11105.99000000002
2026-07-17 06:30:47,2015,822295,Prestação de Contas enviada para Análise,2312403,SÃO GONÇALO DO AMARANTE,CE,2029 - Desenvolvimento Regional e Territorial,,1630745.4,711498.66,0.43630272389546526,919246.7399999999
2026-07-17 06:30:47,2015,822300,Prestação de Contas Comprovada em Análise,2312403,SÃO GONÇALO DO AMARANTE,CE,2029 - Desenvolvimento Regional e Territorial,,5485924.39,3829589.47,0.6980755106615679,1656334.9199999995
2026-07-17 06:30:47,2015,822809,Prestação de Contas Comprovada em Análise,4318903,SÃO LUIZ GONZAGA,RS,2029 - Desenvolvimento Regional e Territorial,,185590.0,169790.0,0.9148661026994989,15800.0
2026-07-17 06:30:47,2015,824513,Prestação de Contas enviada para Análise,2313401,TIANGUÁ,CE,2029 - Desenvolvimento Regional e Territorial,,1357746.51,1178452.54,0.867947390268011,179293.96999999997
2026-07-17 06:30:47,2015,824631,Prestação de Contas Comprovada em Análise,4309407,GUAPORÉ,RS,2029 - Desenvolvimento Regional e Territorial,,260000.0,219826.6,0.8454869230769231,40173.399999999994
2026-07-17 06:30:47,2015,824632,Prestação de Contas enviada para Análise,3160702,SANTOS DUMONT,MG,2029 - Desenvolvimento Regional e Territorial,,1008764.24,0.0,0.0,1008764.24
2026-07-17 06:30:47,2015,824644,Prestação de Contas em Análise,3508405,CABREÚVA,SP,2029 - Desenvolvimento Regional e Territorial,,1010000.0,469500.0,0.4648514851485149,540500.0
2026-07-17 06:30:47,2015,824646,Prestação de Contas Comprovada em Análise,5106182,NOVA LACERDA,MT,2029 - Desenvolvimento Regional e Territorial,,997728.35,973750.5,0.975967556700178,23977.849999999977
2026-07-17 06:30:47,2015,825703,Prestação de Contas Comprovada em Análise,4107900,FLORESTA,PR,2029 - Desenvolvimento Regional e Territorial,,450000.0,426904.64,0.9486769777777778,23095.359999999986
2026-07-17 06:30:47,2015,825710,Prestação de Contas enviada para Análise,3132404,ITAJUBÁ,MG,2029 - Desenvolvimento Regional e Territorial,,1212012.0,639818.3099999999,0.5278976693300066,572193.6900000001
2026-07-17 06:30:47,2015,825720,Prestação de Contas enviada para Análise,4318101,SÃO FRANCISCO DE ASSIS,RS,2029 - Desenvolvimento Regional e Territorial,,251825.65,246915.05,0.9805000006949253,4910.600000000006
2026-07-17 06:30:47,2015,825721,Prestação de Contas Comprovada em Análise,4322855,VESPASIANO CORREA,RS,2029 - Desenvolvimento Regional e Territorial,,260000.0,254618.27000000002,0.9793010384615385,5381.729999999981
2026-07-17 06:30:47,2015,826398,Prestação de Contas Comprovada em Análise,2704302,MACEIÓ,AL,2029 - Desenvolvimento Regional e Territorial,,3505000.0,2224494.43,0.6346631754636235,1280505.5699999998
2026-07-17 06:30:47,2016,826853,Prestação de Contas enviada para Análise,4125308,SÃO JORGE DO IVAÍ,PR,2029 - Desenvolvimento Regional e Territorial,,771953.29,748022.73,0.9689999896237245,23930.560000000056
2026-07-17 06:30:47,2016,828271,Prestação de Contas Comprovada em Análise,2302602,CAMOCIM,CE,2029 - Desenvolvimento Regional e Territorial,,617646.21,610102.73,0.987786729882144,7543.479999999981
2026-07-17 06:30:47,2016,828277,Prestação de Contas Comprovada em Análise,3151206,PIRAPORA,MG,2029 - Desenvolvimento Regional e Territorial,,342426.05,298204.77,0.8708588905546176,44221.27999999997
2026-07-17 06:30:47,2016,828279,Prestação de Contas Comprovada em Análise,5212501,LUZIÂNIA,GO,2029 - Desenvolvimento Regional e Territorial,,832647.95,786983.8200000001,0.9451579385981795,45664.12999999989
2026-07-17 06:30:47,2016,828281,Aguardando Prestação de Contas,2916005,ITANHÉM,BA,2029 - Desenvolvimento Regional e Territorial,,252000.0,0.0,0.0,252000.0
2026-07-17 06:30:47,2016,828292,Prestação de Contas em Análise,4313706,PALMEIRA DAS MISSÕES,RS,2029 - Desenvolvimento Regional e Territorial,,435217.42,428689.16000000003,0.985000002987013,6528.259999999951
2026-07-17 06:30:47,2016,830748,Aguardando Prestação de Contas,4101101,ANDIRÁ,PR,2029 - Desenvolvimento Regional e Territorial,,400000.0,0.0,0.0,400000.0
2026-07-17 06:30:47,2016,830764,Prestação de Contas enviada para Análise,2705200,MESSIAS,AL,2029 - Desenvolvimento Regional e Territorial,,258054.57,218500.37,0.8467215674576117,39554.20000000001
2026-07-17 06:30:47,2016,830768,Aguardando Prestação de Contas,2707305,PORTO CALVO,AL,2029 - Desenvolvimento Regional e Territorial,,260000.0,0.0,0.0,260000.0
2026-07-17 06:30:47,2016,830794,Prestação de Contas enviada para Análise,4110607,IPORÃ,PR,2029 - Desenvolvimento Regional e Territorial,,381000.0,0.0,0.0,381000.0
2026-07-17 06:30:47,2016,831101,Aguardando Prestação de Contas,3300233,ARMAÇÃO DOS BÚZIOS,RJ,2029 - Desenvolvimento Regional e Territorial,,1447850.1,1283614.01,0.8865655429384575,164236.09000000008
2026-07-17 06:30:47,2016,831117,Aguardando Prestação de Contas,3555406,UBATUBA,SP,2029 - Desenvolvimento Regional e Territorial,,157190.57,0.0,0.0,157190.57
2026-07-17 06:30:47,2016,831120,Prestação de Contas enviada para Análise,5107107,SÃO JOSÉ DOS QUATRO MARCOS,MT,2029 - Desenvolvimento Regional e Territorial,,1178035.0,1156860.0,0.9820251520540562,21175.0
2026-07-17 06:30:47,2016,831123,Aguardando Prestação de Contas,2702405,DELMIRO GOUVEIA,AL,2029 - Desenvolvimento Regional e Territorial,,3169972.99,0.0,0.0,3169972.99
2026-07-17 06:30:47,2016,832537,Aguardando Prestação de Contas,3159704,SANTA ROSA DA SERRA,MG,2029 - Desenvolvimento Regional e Territorial,,350500.0,0.0,0.0,350500.0
2026-07-17 06:30:47,2016,833775,Prestação de Contas Comprovada em Análise,2302602,CAMOCIM,CE,2029 - Desenvolvimento Regional e Territorial,,1031445.83,1031296.8500000001,0.9998555619736231,148.97999999986496
2026-07-17 06:30:47,2016,833776,Prestação de Contas em Análise,2310209,PARACURU,CE,2029 - Desenvolvimento Regional e Territorial,,619673.14,572546.37,0.9239489870417814,47126.77000000002
2026-07-17 06:30:47,2016,835500,Prestação de Contas Comprovada em Análise,3151206,PIRAPORA,MG,2029 - Desenvolvimento Regional e Territorial,,100200.4,0.0,0.0,100200.4
2026-07-17 06:30:47,2016,835674,Prestação de Contas Comprovada em Análise,1501501,BENEVIDES,PA,2029 - Desenvolvimento Regional e Territorial,,1647969.28,1487808.92,0.9028135039022086,160160.3600000001
2026-07-17 06:30:47,2016,835678,Prestação de Contas Comprovada em Análise,1501501,BENEVIDES,PA,2029 - Desenvolvimento Regional e Territorial,,815583.06,768746.45,0.9425728508878052,46836.6100000001
2026-07-17 06:30:47,2016,836228,Prestação de Contas Comprovada em Análise,1503457,IPIXUNA DO PARÁ,PA,2029 - Desenvolvimento Regional e Territorial,,1927807.74,915907.86,0.4751033212471696,1011899.88
2026-07-17 06:30:47,2016,836229,Prestação de Contas em Análise,1503457,IPIXUNA DO PARÁ,PA,2029 - Desenvolvimento Regional e Territorial,,4072192.26,3901179.92,0.9580048462643068,171012.33999999985
2026-07-17 06:30:47,2016,836329,Prestação de Contas enviada para Análise,5107107,SÃO JOSÉ DOS QUATRO MARCOS,MT,2029 - Desenvolvimento Regional e Territorial,,727148.88,727148.88,1.0,0.0
2026-07-17 06:30:47,2016,836748,Prestação de Contas Comprovada em Análise,1720903,TAGUATINGA,TO,2029 - Desenvolvimento Regional e Territorial,,225000.0,225000.0,1.0,0.0
2026-07-17 06:30:47,2016,840004,Prestação de Contas enviada para Análise,2704302,MACEIÓ,AL,2029 - Desenvolvimento Regional e Territorial,,4509000.0,8710.27,0.0019317520514526504,4500289.73
2026-07-17 06:30:47,2016,841206,Prestação de Contas Comprovada em Análise,1505601,PEIXE-BOI,PA,2029 - Desenvolvimento Regional e Territorial,,1550550.0,1422807.19,0.9176145174292992,127742.81000000006
2026-07-17 06:30:47,2016,841264,Aguardando Prestação de Contas,2910727,EUNÁPOLIS,BA,2029 - Desenvolvimento Regional e Territorial,,683169.75,0.0,0.0,683169.75
2026-07-17 06:30:47,2016,841912,Em execução,2701407,CAMPO ALEGRE,AL,2029 - Desenvolvimento Regional e Territorial,,17241951.43,14632264.86,0.8486432014035664,2609686.5700000003
2026-07-17 06:30:47,2016,842025,Aguardando Prestação de Contas,5105507,VILA BELA DA SANTÍSSIMA TRINDADE,MT,2029 - Desenvolvimento Regional e Territorial,,2100000.0,0.0,0.0,2100000.0
2026-07-17 06:30:47,2016,842041,Prestação de Contas em Análise,1508126,ULIANÓPOLIS,PA,2029 - Desenvolvimento Regional e Territorial,,1100000.0,1038045.61,0.9436778272727273,61954.390000000014
2026-07-17 06:30:47,2016,842173,Prestação de Contas enviada para Análise,5107107,SÃO JOSÉ DOS QUATRO MARCOS,MT,2029 - Desenvolvimento Regional e Territorial,,2984000.0,0.0,0.0,2984000.0
2026-07-17 06:30:47,2017,848776,Prestação de Contas enviada para Análise,4114609,MARECHAL CÂNDIDO RONDON,PR,2029 - Desenvolvimento Regional e Territorial,,307000.0,0.0,0.0,307000.0
2026-07-17 06:30:47,2017,848863,Prestação de Contas Comprovada em Análise,1400027,AMAJARI,RR,2029 - Desenvolvimento Regional e Territorial,,1002000.0,1000000.0,0.998003992015968,2000.0
2026-07-17 06:30:47,2017,848911,Prestação de Contas enviada para Análise,4311734,MAMPITUBA,RS,2029 - Desenvolvimento Regional e Territorial,,205000.0,0.0,0.0,205000.0
2026-07-17 06:30:47,2017,848926,Prestação de Contas em Complementação,2500304,ALAGOA GRANDE,PB,2084 - Recursos Hídricos,,440909.13,192279.06,0.43609679844914984,248630.07
2026-07-17 06:30:47,2017,848932,Em execução,2305506,IGUATU,CE,2084 - Recursos Hídricos,,3208103.26,1538654.45,0.47961500154455755,1669448.8099999998
2026-07-17 06:30:47,2017,848949,Aguardando Prestação de Contas,2102374,CACHOEIRA GRANDE,MA,2084 - Recursos Hídricos,,250500.0,120099.0,0.479437125748503,130401.0
2026-07-17 06:30:47,2017,849567,Prestação de Contas Comprovada em Análise,4306379,DILERMANDO DE AGUIAR,RS,2029 - Desenvolvimento Regional e Territorial,,137000.0,137000.0,1.0,0.0
